BAD;CLAGE;CLNO;DEBTINC;DELINQ;DEROG;JOB;LOAN;MORTDUE;NINQ;REASON;VALUE;YOJ;CPF
0;213,0345218;24;40,9030584;2;0;Office;21600;105759;0;DebtCon;139002;11;110.294.129-170
0;267,8877899;35;26,09217152;2;0;ProfExe;21600;61797;0;DebtCon;109007;14;119.592.291-235
0;111,0680978;5;19,42908427;0;0;Office;21600;;1;HomeImp;65935;8;110.294.129-171
0;136,3971417;14;37,58053042;0;0;Office;21600;70832;0;HomeImp;96503;13;119.592.291-236
0;303,2340527;32;35,24732771;0;0;Other;21600;41105;3;DebtCon;65411;25;110.294.129-172
0;127,7781102;24;29,15307149;;;ProfExe;21600;152639;0;DebtCon;195661;14;119.592.291-237
0;;;39,13764463;;;;21600;106308;;HomeImp;147378;;110.294.129-173
0;145,9353838;14;37,11491559;0;0;Office;21600;66711;0;HomeImp;105267;13;119.592.291-238
0;626,7713928;23;21,24168423;0;0;ProfExe;21600;59219;1;HomeImp;98111;18;110.294.129-174
0;162,446914;23;33,41977874;0;0;ProfExe;21600;108923;0;HomeImp;142716;9;119.592.291-239
0;303,4333333;19;;1;0;Other;21600;;0;DebtCon;54212;;110.294.129-175
1;165,60083;43;38,01491727;4;2;Self;21600;154991;0;DebtCon;;;119.592.291-240
0;121,950991;22;40,91647738;1;0;Office;21600;43449;1;DebtCon;68744;11;110.294.129-176
0;156,6673122;25;40,19063608;0;0;ProfExe;21600;93937;0;DebtCon;147792;23;119.592.291-241
0;205,0168354;20;26,80094617;0;0;ProfExe;21600;94477;0;DebtCon;135936;;110.294.129-177
0;104,1747703;16;38,18843548;0;0;;21700;58363;0;DebtCon;78411;5;119.592.291-242
0;70,69107272;28;36,61054006;0;1;Mgr;21700;56822;3;DebtCon;78399;10;110.294.129-178
0;356,886499;16;30,18400134;0;0;Other;21700;70252;1;;186320;11;119.592.291-243
0;615,1333732;24;21,9726752;1;0;ProfExe;21700;62506;0;HomeImp;96588;18;110.294.129-179
0;257,1207218;21;38,7392189;0;0;Office;21700;8606;0;DebtCon;75530;;119.592.291-244
0;62,85635695;17;40,3158193;;;Other;21700;60792;1;DebtCon;14580;5;110.294.129-180
0;300,6792922;24;35,69801743;;;Other;21700;29258;;DebtCon;53807;0;119.592.291-245
0;64,50842359;24;38,07896313;0;0;Mgr;21700;79240;6;DebtCon;96784;5;110.294.129-181
0;293,7620767;32;34,28537257;0;0;Other;21700;45640;1;DebtCon;67023;25;119.592.291-246
0;309,0284455;24;33,8772643;;;Other;21700;24771;;DebtCon;48361;0;110.294.129-182
0;185,6820797;19;37,75154584;0;0;ProfExe;21700;29500;1;DebtCon;53943;14;119.592.291-247
1;249,2427629;24;29,3690264;5;2;Mgr;21700;92382;;;168708;13;110.294.129-183
0;232,0666667;24;;;;Mgr;21700;69000;5;DebtCon;98000;2;119.592.291-248
0;166,1776578;32;32,77507936;0;0;ProfExe;21700;93025;0;HomeImp;140438;5;110.294.129-184
0;153,6845963;25;39,53395424;0;0;ProfExe;21700;93868;0;DebtCon;147228;22;119.592.291-249
0;177,6020656;41;37,12536175;0;0;ProfExe;21700;47024;1;DebtCon;71628;10;110.294.129-185
0;166,8710357;27;36,40831543;0;0;Office;21700;45697;1;DebtCon;68144;5;119.592.291-250
0;199,9854317;25;27,11768955;2;0;Other;21700;20627;0;DebtCon;52040;26;110.294.129-186
0;131,8753539;23;30,96129202;0;0;Mgr;21700;91637;1;HomeImp;126105;10;119.592.291-251
0;154,5525474;21;34,7717086;0;0;Office;21700;59947;1;DebtCon;94103;0;110.294.129-187
0;89,8395582;14;39,09887429;0;0;Other;21700;88313;3;DebtCon;139567;11;119.592.291-252
0;165,3102818;37;20,3428108;0;0;ProfExe;21700;128841;0;DebtCon;172954;4;110.294.129-188
0;115,5294894;29;33,45667038;0;0;Other;21700;72180;1;DebtCon;93427;2;119.592.291-253
0;301,5210741;26;37,33952006;0;0;ProfExe;21700;188525;0;DebtCon;234269;0;110.294.129-189
1;238,3696373;20;16,39716087;6;0;Other;21700;24984;1;DebtCon;92297;26;119.592.291-254
0;270,47904;27;38,99923204;0;0;ProfExe;21700;187311;0;DebtCon;230513;2;110.294.129-190
1;256,7;19;;0;0;ProfExe;21800;21000;1;;45000;20;119.592.291-255
0;115,1302076;10;26,92602147;;1;Self;21800;32335;;HomeImp;49621;3;110.294.129-191
0;111,9986308;9;4,142703972;0;0;Other;21800;48139;1;DebtCon;80114;13;119.592.291-256
0;212,6954676;26;34,84691939;0;0;Self;21800;90065;1;DebtCon;122335;3;110.294.129-192
0;73,31793012;24;37,13828397;0;0;Mgr;21800;80092;7;DebtCon;98561;5;119.592.291-257
0;114,5417511;19;21,82563105;0;0;ProfExe;21800;;1;DebtCon;25566;8;110.294.129-193
0;190,0874448;24;40,74821176;0;0;Other;21800;82817;1;DebtCon;114732;;119.592.291-258
0;245,0877744;14;41,56766275;1;2;Other;21800;67305;1;DebtCon;99006;;110.294.129-194
0;300,8414287;18;39,41913658;1;0;Other;21800;;0;DebtCon;60392;;119.592.291-259
0;227,9862791;12;36,0618164;0;0;Office;21800;48162;0;DebtCon;70361;2;110.294.129-195
1;286,1;26;;2;1;ProfExe;21800;99753;3;HomeImp;128000;15;119.592.291-260
0;187,2974769;26;31,55694874;0;0;Mgr;21800;107271;0;DebtCon;161219;15;110.294.129-196
0;218,7303331;27;35,87449455;0;0;Self;21800;96709;2;DebtCon;123613;3;119.592.291-261
0;169,7671445;37;20,05952718;0;0;ProfExe;21800;133812;0;DebtCon;166893;6;110.294.129-197
0;308,7370531;32;34,36936756;0;0;Other;21800;41582;2;DebtCon;71574;25;119.592.291-262
0;304,7369303;18;36,71311371;0;0;Other;21800;;0;DebtCon;59736;;110.294.129-198
1;61,64132538;29;41,03238603;1;0;Office;21800;76324;4;DebtCon;102287;6;119.592.291-263
0;100,775926;23;29,5314444;;;ProfExe;21900;147638;1;DebtCon;193065;13;110.294.129-199
0;191,5519093;42;40,49010197;1;0;ProfExe;21900;53598;1;DebtCon;74780;10;119.592.291-264
0;402,0868105;23;21,98994578;0;0;Sales;21900;;0;DebtCon;80239;5;110.294.129-200
0;107,4498947;19;36,1837344;0;;Office;21900;63967;2;DebtCon;102113;10;119.592.291-265
0;201,6855481;21;30,01955513;0;0;ProfExe;21900;91327;0;DebtCon;139106;;110.294.129-201
0;207,6532895;21;28,21673943;0;0;ProfExe;21900;91767;0;DebtCon;141897;;119.592.291-266
0;;;38,01073398;;;;21900;104379;;HomeImp;144850;;110.294.129-202
0;188,9786171;42;38,99975416;0;0;ProfExe;21900;51861;0;DebtCon;68951;10;119.592.291-267
1;217,0209402;23;34,01591498;1;0;ProfExe;21900;52735;6;DebtCon;75372;5;110.294.129-203
0;281,0591408;36;26,03170911;3;0;ProfExe;21900;62387;1;DebtCon;113827;15;119.592.291-268
0;116,5339256;18;38,88482694;1;;Office;21900;66859;1;DebtCon;104878;7;110.294.129-204
0;61,28669845;19;40,01662162;0;0;Other;21900;10421;2;DebtCon;24808;;119.592.291-269
1;260,7666667;22;;0;0;Other;21900;108000;1;DebtCon;144940;13;110.294.129-205
0;166,6108166;16;38,2012104;;;Office;21900;61468;;DebtCon;87450;5;119.592.291-270
0;192,8877492;42;40,95631078;0;0;ProfExe;21900;53458;1;DebtCon;77455;10;110.294.129-206
0;125,5230236;17;37,00676675;1;;Office;21900;61423;1;DebtCon;103075;7;119.592.291-271
0;367,5414905;17;32,69251534;0;0;Other;21900;70152;0;;188365;9;110.294.129-207
0;171,5767001;16;37,80040089;;;Office;21900;61838;;DebtCon;92091;5;119.592.291-272
0;93,92588206;34;30,32211462;0;0;ProfExe;21900;148955;3;;118862;6;110.294.129-208
0;308,6034448;18;39,2346081;0;0;Other;21900;;0;DebtCon;57036;;119.592.291-273
0;208,2417578;20;29,18897974;0;0;ProfExe;21900;94320;0;DebtCon;140698;;110.294.129-209
0;145,3771766;22;32,33389934;0;0;ProfExe;21900;105787;0;HomeImp;142466;8;119.592.291-274
0;162,5386403;42;41,27082013;;;ProfExe;22000;142072;5;DebtCon;181484;6;110.294.129-210
0;138,9424576;14;30,78315421;0;0;Other;22000;36738;0;HomeImp;100040;6;119.592.291-275
0;191,3136088;19;34,92102106;0;0;Mgr;22000;71664;1;DebtCon;98015;9;110.294.129-211
0;96,33643462;10;5,226673619;0;0;Other;22000;48041;0;DebtCon;88433;12;119.592.291-276
0;120,5320184;4;20,17621345;0;0;Office;22000;;2;HomeImp;72304;9;110.294.129-212
0;213,4142381;24;25,57680965;1;0;Other;22000;15774;0;DebtCon;60115;27;119.592.291-277
0;192,7333333;26;;0;0;ProfExe;22000;54010;0;DebtCon;97800;1;110.294.129-213
0;133,2666667;26;;1;1;ProfExe;22000;64000;4;DebtCon;89000;8;119.592.291-278
0;262,7333333;26;;0;0;Mgr;22000;48000;2;DebtCon;80990;6;110.294.129-214
0;201,8666667;13;;0;0;Other;22000;71858;1;DebtCon;99000;18;119.592.291-279
1;117,7666667;23;;0;0;ProfExe;22000;82000;6;DebtCon;12500;3;110.294.129-215
1;317,5333333;42;;0;1;ProfExe;22000;74200;4;DebtCon;109800;1;119.592.291-280
1;301,3;36;;2;0;Mgr;22000;96127;3;DebtCon;122000;24;110.294.129-216
1;218;39;;12;;Office;22000;92000;1;DebtCon;;4;119.592.291-281
1;130,3;55;;7;;Sales;22000;124000;;DebtCon;155000;1;110.294.129-217
0;285,1417502;16;37,41710801;0;0;Other;22000;81668;1;DebtCon;123978;8;119.592.291-282
0;202,578152;13;38,71719491;0;0;Other;22000;76367;1;DebtCon;103928;20;110.294.129-218
0;115,8322132;24;31,10896086;0;0;Mgr;22000;88898;2;HomeImp;121357;12;119.592.291-283
0;174,8462897;43;42,22116463;;;ProfExe;22000;143355;3;DebtCon;183799;6;110.294.129-219
0;97,90858291;29;32,52452824;0;0;Other;22000;70139;2;DebtCon;95042;2;119.592.291-284
0;294,9601692;26;36,43459137;0;0;ProfExe;22000;188982;0;DebtCon;231933;2;110.294.129-220
0;218,4841129;21;32,85570139;0;0;Other;22000;53212;1;DebtCon;85006;20;119.592.291-285
0;145,4891553;21;34,34790875;0;0;Office;22000;61251;0;DebtCon;91744;0;110.294.129-221
0;638,2753611;23;21,45734981;0;0;ProfExe;22000;61042;1;HomeImp;96622;17;119.592.291-286
0;164,7849474;28;36,27847391;0;0;Mgr;22100;69697;0;HomeImp;102155;13;110.294.129-222
0;122,2657812;24;30,84350527;0;0;Mgr;22100;92724;1;HomeImp;126348;11;119.592.291-287
0;;;;;;;22100;84114;;HomeImp;97775;8;110.294.129-223
0;233,7484518;27;41,52372299;0;0;Other;22100;95351;1;DebtCon;117905;25;119.592.291-288
0;97,02322633;17;35,68152132;0;;Office;22100;60396;1;DebtCon;101741;8;110.294.129-224
0;108,7492561;10;7,39014306;0;0;Other;22100;57018;1;DebtCon;80673;12;119.592.291-289
0;109,5666667;25;;0;0;Other;22100;24000;2;DebtCon;49000;14,4;110.294.129-225
0;293,2333333;29;;1;0;Mgr;22100;73053;2;DebtCon;105750;9;119.592.291-290
1;;0;;0;0;Other;22100;57000;0;DebtCon;83000;7;110.294.129-226
0;89,16146609;14;40,67729771;0;0;Other;22100;86148;2;DebtCon;141472;11;119.592.291-291
0;180,0368768;37;21,23609046;0;0;ProfExe;22100;132417;0;DebtCon;170643;4;110.294.129-227
0;128,1567931;4;18,8829556;0;0;Office;22100;;1;HomeImp;65192;9;119.592.291-292
0;134,0000742;10;24,02393073;;1;Self;22100;33435;;HomeImp;52340;4;110.294.129-228
0;60,45700477;18;34,78092033;1;0;Other;22100;45993;2;DebtCon;67208;8;119.592.291-293
0;257,8457289;6;24,52600298;0;0;Other;22100;36084;0;HomeImp;84734;25;110.294.129-229
0;195,6328077;43;41,20539901;;;ProfExe;22200;138584;4;DebtCon;180415;5;119.592.291-294
0;275,601041;7;23,46160875;0;0;Other;22200;45148;1;HomeImp;85341;24;110.294.129-230
0;288,4596954;18;37,74701961;0;0;Other;22200;;0;DebtCon;60904;;119.592.291-295
0;374,2114868;51;37,58435894;0;;Office;22200;125703;;DebtCon;162648;3;110.294.129-231
0;240,703069;24;40,62189416;0;0;ProfExe;22200;138121;1;DebtCon;180144;22;119.592.291-296
0;169,088974;22;34,47287973;0;0;ProfExe;22200;102345;0;HomeImp;148299;11;110.294.129-232
0;242,2161953;13;42,77356841;1;2;Other;22200;72293;2;DebtCon;98997;;119.592.291-297
0;205,0294085;26;34,93940311;0;0;Self;22200;93947;2;DebtCon;116176;2;110.294.129-233
0;628,1580616;24;20,4962161;0;0;ProfExe;22200;57458;1;HomeImp;102195;18;119.592.291-298
0;207,2889332;20;29,21889542;0;0;ProfExe;22200;98624;0;DebtCon;140938;;110.294.129-234
0;639,0581723;24;22,61418191;0;0;ProfExe;22200;64809;0;HomeImp;96831;17;119.592.291-299
0;203,9649128;12;31,5290287;0;0;Other;22200;67626;0;HomeImp;109042;4;110.294.129-235
0;28,52378272;3;29,5997802;0;0;Other;22200;9709;1;DebtCon;33926;0;119.592.291-300
0;317,3561249;17;44,96871369;0;0;Mgr;22200;137889;0;HomeImp;182973;6;110.294.129-236
0;117,1618153;18;38,34866301;0;;Office;22300;65022;2;DebtCon;104766;8;119.592.291-301
0;174,536412;47;36,85308497;4;1;Office;22300;52322;0;DebtCon;102958;2;110.294.129-237
0;311,6590812;20;29,91070776;0;0;Other;22300;;3;HomeImp;136587;1;119.592.291-302
0;96,34213992;17;35,75510673;0;;Office;22300;69002;2;DebtCon;105292;8;110.294.129-238
0;316,6974746;12;30,67643445;0;0;Other;22300;24622;;DebtCon;51631;28;119.592.291-303
1;;;;;;Office;22300;;;DebtCon;135000;9;110.294.129-239
1;64,93333333;28;;1;0;Mgr;22300;75600;2;DebtCon;102000;5;119.592.291-304
1;220,1333333;26;;0;0;Sales;22300;71800;1;DebtCon;100000;0,1;110.294.129-240
0;367,2473584;16;30,33358791;0;0;Other;22300;72814;1;;186463;10;119.592.291-305
0;141,6770299;14;30,47179852;0;0;Other;22300;34326;0;HomeImp;103199;6;110.294.129-241
0;297,6744627;13;33,11701736;0;0;Other;22300;21571;;DebtCon;42590;25;119.592.291-306
0;161,4029057;22;36,17425125;0;0;Office;22300;59809;1;DebtCon;90883;2;110.294.129-242
0;;;38,7199658;;;;22300;101738;;HomeImp;145709;;119.592.291-307
0;176,4166175;25;40,47109214;0;0;ProfExe;22300;93305;0;DebtCon;143672;21;110.294.129-243
0;291,61872;35;27,70517064;3;0;ProfExe;22300;60513;1;DebtCon;111713;15;119.592.291-308
0;157,6517299;24;41,85930497;0;0;ProfExe;22300;89591;0;DebtCon;149566;23;110.294.129-244
0;96,64268699;18;22,19662471;0;0;ProfExe;22300;;1;DebtCon;22399;5;119.592.291-309
0;181,1539882;15;28,89929961;0;0;Mgr;22300;133995;0;HomeImp;281186;2;110.294.129-245
0;187,7333333;18;;0;2;Mgr;22400;103000;5;DebtCon;132500;10;119.592.291-310
0;206,5813951;12;40,84802282;0;0;Other;22400;74553;1;DebtCon;102373;18;110.294.129-246
0;125,2428417;14;32,77827083;0;0;Other;22400;38669;0;HomeImp;105881;6;119.592.291-311
0;316,9929061;17;45,00681808;0;0;Mgr;22400;135912;0;HomeImp;181863;7;110.294.129-247
0;194,2820992;20;29,37360717;0;0;ProfExe;22400;98238;0;DebtCon;135561;;119.592.291-312
0;141,8128234;13;36,22194314;0;0;Office;22400;65502;0;HomeImp;104373;14;110.294.129-248
0;224,2413307;12;33,82410789;0;0;Office;22400;52597;0;DebtCon;69312;2;119.592.291-313
0;75,95573527;23;37,50722389;0;0;Mgr;22400;72866;7;DebtCon;95734;5;110.294.129-249
0;377,8649847;52;36,43872408;0;;Office;22400;127967;;DebtCon;167764;1;119.592.291-314
0;173,6413388;39;19,64066727;0;0;ProfExe;22400;130184;0;DebtCon;164189;6;110.294.129-250
0;232,8554836;27;39,74431431;0;0;Other;22400;93140;0;DebtCon;120977;23;119.592.291-315
0;276,2759139;19;39,7301928;0;0;ProfExe;22400;40605;0;DebtCon;76986;9;110.294.129-251
0;186,6311118;24;38,93617569;0;0;Other;22400;80226;1;DebtCon;111307;;119.592.291-316
0;111,9824201;24;30,9911741;0;0;Mgr;22400;89985;2;HomeImp;121601;11;110.294.129-252
0;137,1896556;14;36,12206849;0;0;Office;22400;71051;0;HomeImp;102374;14;119.592.291-317
1;31,16869601;8;37,95217991;0;0;Mgr;22400;51470;2;DebtCon;68139;9;110.294.129-253
0;163,0564093;16;37,17139554;;;Office;22400;62354;;DebtCon;88287;3;119.592.291-318
0;248,3932369;23;40,96299512;;;Mgr;22400;69774;5;DebtCon;107601;2;110.294.129-254
1;117,6666667;12;;3;1;Other;22400;15765;0;HomeImp;40456;0;119.592.291-319
0;140,6955024;24;31,86981041;0;0;Mgr;22400;95539;1;HomeImp;124566;9;110.294.129-255
1;251,358003;19;25,20270637;0;0;ProfExe;22400;25585;0;;54049;20;119.592.291-320
0;132,2166218;20;35,68247123;0;1;ProfExe;22400;91402;0;DebtCon;100845;2;110.294.129-256
1;;;35,23626523;;;Office;22400;;;DebtCon;139654;10;119.592.291-321
0;186,6280966;25;33,4306376;0;0;Mgr;22400;106561;0;DebtCon;157214;15;110.294.129-257
0;179,458917;25;38,30639821;0;0;Other;22400;79022;2;DebtCon;105086;;119.592.291-322
0;199,7384646;24;27,02778743;1;0;Other;22400;16630;0;DebtCon;56824;25;110.294.129-258
0;101,7583551;25;31,47003128;0;0;Other;22400;32665;1;DebtCon;56639;13;119.592.291-323
0;174,557897;27;36,21976783;0;0;Office;22400;47687;2;DebtCon;65704;6;110.294.129-259
0;175,4089363;25;39,97273175;0;0;Other;22400;83990;1;DebtCon;111096;;119.592.291-324
0;219,4892985;12;41,14904123;0;0;Other;22400;37726;0;DebtCon;59799;;110.294.129-260
0;289,5196987;16;35,5136585;0;0;Other;22400;81617;1;DebtCon;125950;9;119.592.291-325
0;239,903304;14;42,81636756;1;2;Other;22400;71784;2;DebtCon;101695;;110.294.129-261
0;37,23500048;3;29,4760034;0;0;Other;22400;18371;2;DebtCon;38311;1;119.592.291-326
0;256,2869189;6;26,85325902;0;0;Other;22500;44228;1;HomeImp;86872;24;110.294.129-262
0;367,1895151;51;37,88804981;0;;Office;22500;127709;;DebtCon;167975;1;119.592.291-327
0;;;;;;;22500;;;;143254;;110.294.129-263
0;187,1661489;16;37,46041757;;;Office;22500;62137;;DebtCon;95708;4;119.592.291-328
0;232,3333333;20;;0;0;Other;22500;52000;1;DebtCon;87250;7;110.294.129-264
0;89,3;13;;;;Other;22500;;;DebtCon;42800;;119.592.291-329
1;145,0666667;29;;0;0;Self;22500;60700;6;DebtCon;91000;13;110.294.129-265
0;151,7150658;21;34,86359608;0;0;Office;22500;57762;1;DebtCon;95790;3;119.592.291-330
0;94,9280885;9;4,029951372;0;0;Other;22500;48405;1;DebtCon;86989;14;110.294.129-266
0;235,5417762;13;43,06166913;1;1;Other;22500;76493;2;DebtCon;105545;;119.592.291-331
0;118,15195;24;33,20054802;0;0;Mgr;22500;96170;1;HomeImp;118502;10;110.294.129-267
0;270,2601967;18;39,95457278;0;0;ProfExe;22500;40884;0;DebtCon;76895;8;119.592.291-332
0;111,4005357;30;33,51922814;0;0;Other;22500;73567;1;DebtCon;88157;2;110.294.129-268
0;146,2961719;25;39,87676993;0;0;ProfExe;22500;87361;0;DebtCon;140632;24;119.592.291-333
0;294,2971661;28;30,61105116;1;0;Mgr;22500;75010;1;DebtCon;114769;9;110.294.129-269
0;97,53661995;19;19,47227247;0;0;ProfExe;22500;;1;DebtCon;24811;7;119.592.291-334
0;329,4072371;27;33,03141554;4;;Mgr;22500;136086;1;;180804;26;110.294.129-270
0;190,2475602;37;19,97395502;0;1;ProfExe;22600;133264;0;DebtCon;172882;6;119.592.291-335
0;195,0838618;26;33,40421221;0;0;ProfExe;22600;59050;0;DebtCon;99152;0;110.294.129-271
0;251,5824035;26;42,07798838;0;0;Other;22600;91177;1;DebtCon;112123;24;119.592.291-336
0;112,8403356;24;31,86591683;0;0;Mgr;22600;96485;2;HomeImp;120470;9;110.294.129-272
0;200,8339688;42;41,00966476;;;ProfExe;22600;142117;4;DebtCon;179173;5;119.592.291-337
0;99,00046796;30;35,26211359;0;0;Other;22600;72522;2;DebtCon;91587;2;110.294.129-273
0;174,3265608;15;38,74248161;;;Office;22600;63363;;DebtCon;90816;3;119.592.291-338
0;;;16,38239069;;;;22600;;;;144841;;110.294.129-274
0;316,0968745;18;38,13586689;1;0;Other;22600;;0;DebtCon;55376;;119.592.291-339
0;244,5333333;51;;0;1;Self;22600;233000;3;HomeImp;260000;6;110.294.129-275
1;240,4333333;30;;6;0;Other;22600;69675;0;DebtCon;92300;16;119.592.291-340
1;253,6;27;;0;0;Mgr;22600;155056;0;DebtCon;187000;0,1;110.294.129-276
1;259,319755;14;27,74405551;0;0;Mgr;22600;78975;1;DebtCon;103374;11;119.592.291-341
0;195,4588258;18;40,20610642;0;1;Mgr;22600;109808;4;DebtCon;139133;9;110.294.129-277
0;133,447479;11;24,20108619;;0;Self;22600;31933;;HomeImp;47669;4;119.592.291-342
0;84,23176112;12;28,45387692;;;Other;22600;;;DebtCon;45744;;110.294.129-278
0;178,7866403;26;36,09869413;0;0;Office;22600;41920;1;DebtCon;70383;5;119.592.291-343
0;298,8195417;18;38,19502654;1;0;Other;22600;;0;DebtCon;58856;;110.294.129-279
0;244,1797304;50;36,70087055;0;0;Self;22600;239115;2;HomeImp;264462;5;119.592.291-344
0;277,8486564;18;38,0056832;0;0;ProfExe;22600;34226;0;DebtCon;85424;9;110.294.129-280
0;299,9557961;18;39,09519569;0;0;Other;22600;;0;DebtCon;55419;;119.592.291-345
0;622,3557677;24;21,68666861;0;0;ProfExe;22600;61503;1;HomeImp;101786;17;110.294.129-281
0;339,6770182;28;33,05755986;5;;Mgr;22600;131098;1;;176119;26;119.592.291-346
0;109,5702924;26;34,61442256;1;0;ProfExe;22700;73280;3;DebtCon;92961;8;110.294.129-282
0;;;30,68101515;;;;22700;91303;;HomeImp;98362;7;119.592.291-347
0;309,4459491;20;29,37100228;0;0;Other;22700;;3;HomeImp;132297;1;110.294.129-283
0;175,3393762;24;38,25659362;0;0;Other;22700;75354;1;DebtCon;106186;;119.592.291-348
0;134,108262;11;24,52482499;;0;Self;22700;35261;;HomeImp;54701;3;110.294.129-284
0;161,646341;27;35,42092808;0;0;Mgr;22700;77356;0;HomeImp;106233;14;119.592.291-349
0;;;30,08034344;;;;22700;93542;;HomeImp;99198;6;110.294.129-285
0;219,5706538;21;27,28456073;0;0;ProfExe;22700;93413;1;DebtCon;134653;;119.592.291-350
0;255,0887578;7;26,86761738;0;0;Other;22700;36253;0;HomeImp;88461;24;110.294.129-286
0;175,8848079;37;21,2323579;0;0;ProfExe;22700;128020;0;DebtCon;164199;7;119.592.291-351
1;129,5643008;16;37,96930454;0;0;Other;22700;94601;0;DebtCon;99755;3;110.294.129-287
0;57,88081593;19;35,55208815;0;0;Other;22700;46929;2;DebtCon;71169;6;119.592.291-352
0;103,7859943;24;29,54032204;;;ProfExe;22700;155284;0;DebtCon;197634;15;110.294.129-288
0;190,9727785;23;34,08001623;0;0;ProfExe;22700;108488;0;HomeImp;139559;11;119.592.291-353
0;289,5456726;19;40,16294454;0;0;Other;22700;;0;DebtCon;57156;;110.294.129-289
0;188,0777224;12;40,35190229;0;0;Other;22800;76502;0;DebtCon;101288;20;119.592.291-354
0;120,9792917;24;29,80983516;0;0;Mgr;22800;96495;2;HomeImp;122362;8;110.294.129-290
0;289,8223696;28;31,47990688;1;0;Mgr;22800;74979;1;DebtCon;109716;9;119.592.291-355
0;225,3275079;23;40,69195368;;;Mgr;22800;76733;5;DebtCon;105624;1;110.294.129-291
0;264,9370662;25;32,01024461;0;0;Mgr;22800;49361;2;DebtCon;81914;4;119.592.291-356
0;335,6156509;27;32,36504156;5;;Mgr;22800;127010;0;;171758;25;110.294.129-292
0;276,121973;19;38,96836652;0;0;ProfExe;22800;39166;0;DebtCon;84407;11;119.592.291-357
0;;;16,17924959;;;;22800;;;;147730;;110.294.129-293
0;177,5697403;16;40,77224843;0;0;Other;22800;;1;HomeImp;97634;8;119.592.291-358
0;393,5104724;23;24,05020799;0;0;Sales;22800;;0;DebtCon;74988;2;110.294.129-294
0;;;14,80008716;;;;22800;;;;146840;;119.592.291-359
0;147,414949;37;19,51853186;0;0;ProfExe;22800;132706;0;DebtCon;170396;8;110.294.129-295
0;;;38,02467732;;;;22800;52760;;;81362;;119.592.291-360
0;310,4829388;18;38,50570506;0;0;Other;22800;;0;DebtCon;57761;;110.294.129-296
0;201,0682871;18;31,54182212;0;0;Mgr;22800;64659;2;DebtCon;96063;8;119.592.291-361
0;238,3801452;19;34,94670077;0;0;Other;22800;52644;0;DebtCon;96376;7;110.294.129-297
0;628,9819479;24;20,20030223;0;0;ProfExe;22800;62754;0;HomeImp;101781;19;119.592.291-362
1;202,6038029;18;22,04393384;1;0;ProfExe;22800;129697;1;DebtCon;167475;5;110.294.129-298
0;;;15,93805779;;;;22900;;;;148018;;119.592.291-363
0;301,1384524;27;36,78846956;0;0;ProfExe;22900;191970;0;DebtCon;232998;3;110.294.129-299
0;84,92588137;29;33,68409323;0;1;Other;22900;64803;2;DebtCon;92258;3;119.592.291-364
0;308,85054;42;38,79333433;0;;Mgr;22900;90702;1;DebtCon;115355;24;110.294.129-300
0;149,9896104;27;33,76898573;0;0;Mgr;22900;70497;0;HomeImp;103855;13;119.592.291-365
0;111,2375972;17;20,9297294;0;0;Other;22900;41279;0;DebtCon;59993;0;110.294.129-301
0;213,0362848;24;25,54701032;1;0;Other;22900;18059;0;DebtCon;57109;26;119.592.291-366
